File	Left Context	Hit	Right Context
wiki_corpus.txt	degenshe Berlinde jasaǵan. Natsistler evreylerdi yamasa evrey shańaraǵınan kelip shıqqanlardı jaman kórer edi. Olar Einsteindi «Evrey fizikasın» jaratıwǵa járdem beriwinde ayıplaydı hám nemis fizikleri onıń 	teoriyaları 	qáte ekenligin dáliyllewge háreket etedi. Einstein AQShqa kóship ketedi hám 1940-jılı ol AQSh puqarasına aylanadı. Ekinshi dúnya júzlik urıs dawamında, Einstein AQSh prezidenti Franklin 
wiki_corpus.txt	XX ásirdiń basındaǵı siyasiy-jámiyetlik, sotsiallıq, mádeniy rawajlanıw belgilerin óz dóretiwshiligine sińirgen adam. Onıń shıǵarmalarınıń bir qatar sıpatlı usı belgilerin usı mádeniyattıń dástúri belgileytuǵın edi 	desek 	qátelespeymiz. Sonıń ushın da onıń dóretpelerinde de tárip mazmundaǵı qosıqlar kóp boldı. Máselen: Shayırdıń ózi de "Qaraqalpaqtadı" degen qosıǵın tárip qosıǵı dep ataǵanlıǵı málim. "
wiki_corpus.txt	pikirler uqıbı sonda, ol lirikalıq personajdıń hesh bir nárse kóre almaytuǵın erkin dunyasın kórkem sáwlelendiredi. "Qátquda" degen qosıǵında shayır biy, baylarǵa jaranıp, jaǵımpazlanıp, eplep seplep 	elge 	qátquda bolǵanday bolǵan Jolımbettiń ústinen ironiyalıq húkim shıǵaradı. Juwmaqlap aytqanda, Ayapbergen Muwsa ulı XIX ásirdiń aqırı XX ásirdiń basında jasap óz eline, óz xalqına 
wiki_corpus.txt	joǵaltpaydı. Buǵan Ayapbergen Muwsa ulınıń qosıqları dáliyl bola aladı. Shayırdıń ózinshe pikirler uqıbı sonda, ol lirikalıq personajdıń hesh bir nárse kóre almaytuǵın erkin dunyasın kórkem 	sáwlelendiredi. "	Qátquda" degen qosıǵında shayır biy, baylarǵa jaranıp, jaǵımpazlanıp, eplep seplep elge qátquda bolǵanday bolǵan Jolımbettiń ústinen ironiyalıq húkim shıǵaradı. Juwmaqlap aytqanda, Ayapbergen Muwsa ulı 
wiki_corpus.txt	Lenkoran, Naxichevan. Dinge sıyınıwshıları — tiykarınan musulmanlar. Ázerbayjanda paleolit dáwirinen xalıq jasay baslaǵan. Áyyemgi zamanlarda házirgi Ázerbayjan aymaǵında jasaǵan kóplegen qáwimler (kaspiyler, kadusiyler, albanlar) tariyxıy rawajlanıw 	dawamında 	qáwim birlespelerine birlesip, keyinirek dáslepki mámleket strukturalarına tiykar boldı. Eramızǵa shekemgi IX ásirde Mana patshalıǵı payda boldı. Xojalıq hám mádeniyat anaǵurlım rawajlandı. Eramızǵa shekemgi 
wiki_corpus.txt	tili. Iri qalaları: Boku, Sumgait, Mingechaur, Ganja, Lenkoran, Naxichevan. Dinge sıyınıwshıları — tiykarınan musulmanlar. Ázerbayjanda paleolit dáwirinen xalıq jasay baslaǵan. Áyyemgi zamanlarda házirgi Ázerbayjan aymaǵında jasaǵan 	kóplegen 	qáwimler (kaspiyler, kadusiyler, albanlar) tariyxıy rawajlanıw dawamında qáwim birlespelerine birlesip, keyinirek dáslepki mámleket strukturalarına tiykar boldı. Eramızǵa shekemgi IX ásirde Mana patshalıǵı payda boldı. 
wiki_corpus.txt	VIII ásir baslarında Ázerbayjan Arab xalifalıǵı qol astına ótti, islam dini tarqaldı. Bobak kóterilisi, Xurramiyler háreketinde dıyqanlar hám ónermentler qatnastı. XI ásir ortalarında Saljukiyler basshı 	túrk 	qáwimleri (oǵuzlar hám basqalar) bastırıp keldi. XII ásirde Saljukiyler poziciyası tómenlep, Shirvonshahlar, Kasroniylar, Eldegiziylar patshalıǵı rawajlanıwı menen ónermentshilik, diyqanshılıq, sawda-satıq rawajlandı. Sol dáwirde 
wiki_corpus.txt	óz gimniniń kópshilik bólegindegi Rintvedadan tekslerdi qaytalaydı, olardıń tártibi rituallıq maǵanaǵa iye. Yadjurvedá — (qurbanlıq formaları hám naqıl sózler). Atxarvedá — (turmıstıń barlıq túrine kelisimler). Vedalarda arisvlerdiń 	áyyemgi 	qáwimlik kóz-qarası, diniy-mifologiyalıq kompleksi hám magiyası súwretlengen. Vedalıq ádebiyattıń ekinshi qatlamı bolıp Braxmanlar esaplanadı. Braxmannıń bas mazmunı — vedalıq rituallar menen praktikalıq basshılıq 
wiki_corpus.txt	eskizi boyınsha shayırǵa arnalǵan eskertkish qoyıldı. Eskertkish Ózbekstan Respublikası ministrler Kabinetiniń qararı menen 2019-jıl 4-oktyabrde Materiallıq mádeniy miyraslardıń kóshpes múlk obyektleri milliy dizimine kirgizilgen hám 	mámleket 	qáwipsizligine alınǵan. Qońırat rayonında ornalasqan temirjol stanciyası Ájiniyaz atı menen ataladı. 200 jıllıǵınıń belgileniwi  2024-jılı shayırdıń 200 jıllıq yubileyi UNESCO tárepinen qabıl etilip, elimizde hám birqatar 
wiki_corpus.txt	hújjet yamasa schetlardaǵı jazıw formasında bolıwı múmkin. Hár qanday ekonomikalıq kategoriya sıpatında bahalı qaǵaz tiyisli bazar sıpatlamalarına iye, olar iyelik etiw, shıǵarıw formasına, bahalı qaǵazǵa 	qoyılmalar 	qáwpi dárejesin, dáramattı tólew formaların hám t.b. óz ishine aladı. Bahalı qaǵaz ózin aqshaǵa jaqınlastıratuǵın bir qatar sıpatlarǵa iye. Usınday tiykarǵı sıpatlamalardıń biri — 
wiki_corpus.txt	tabılǵan hadal dúnyanı iship jewge úyren — dep uqtırmaqshı boladı. Bunnan tısqarı shıǵarmada ádep-ikramlılıq, doslıq haqqında sezler baradı. Yaǵnıy: "Kim saǵan jamanlıq qılsa, sen oǵan 	opa 	qıl". Sebebi: "Qandı qan menen juwıp tazalap bolmaydı" dep aytılǵan bolsa, ekinshi jaǵınan ómir filosofiyası haqqında pikir bildirip: "Bul dúnya bir kún ǵana qonıp 
wiki_corpus.txt	menmensip, ustazdan biyjuwap, óz aldına baqsı bolaman dep, qolına sazın alıp shıǵıp ketiwinen baslanadı. Álbent Genjeqarabek eline Edilxan patsha jurtına barıp qasına 64 shákirt aldırıp, yalǵannan 	baqsıshılıq 	qıla baslaydı. Usı jerde ol Baharden degen bir balası bar bir hayalǵa úylenedi. Mine usı balanıń atı Nájep bolıp, olda baqsı bolıwdı árman etedi. 
wiki_corpus.txt	baqsı bolıwdı árman etedi. Álbentten qasına ertip júriwdi soraydı. Sonda Álbent "Ey Nájep 7 jasıńa kelip turǵandaǵı isiń mınaw, 18 jasıńa shıqqanda, basıma tayaq kóterip basımdı parra-	parra 	qılatuǵın túrıń bar" — dep Nájep uǵlannıń hár jaǵına 18 shappat uradı. Qapalanǵan Nájep bul jerden ketip, Ashıq Aydınǵa barıp shákirt boladı. Nájep Ashıq Aydınnan ruqsat 
wiki_corpus.txt	jeńgenligi anıq málim emes. Solay bolsa da bul aytısta Ájiniyazdıń sál basımlaw bolǵanlıǵı seziledi. Onıń ústine qaraqalpaq shayırınıń «Qaraqalpaq qazaq penen teńbe-teń jurt, kórmeybilmey 	sırtınan 	qılma nasaq», dep aytıwı da aytıstıń negizgi túyinin sheship turǵan sıyaqlı. Shıǵarmalar jıynaǵı: «Tańlamalı shıǵarmaları» (1960, 1988), «Bir páriy» (1993), «Ellerim bardı» (1994), «Bozatawlı názálim» (1995). Qazaq dalalarına barıwı  
wiki_corpus.txt	hámeldarlarınan biri bolǵan. Anası Temuriy shaxzadalardıń tárbiyashısı bolǵanı ushında jaslıǵınan baslapaq shaxzada balaları menen birge tárbiyalanıp ósti. Saray shaxzadaları arasındaǵı talas-tartıslar jas Alisherge de 	tásir 	qılmay qoymadı. Shaxruq mırzanıń óliminen keyin Alisher shańaraǵı Iraqqa kóshti, sońınan Ábilqasım Babur járdeminde Xiratqa qaytıp keledi hám óz oqıwın dawam etedi. Ol jas 
wiki_corpus.txt	qash. Óz miynetiń menen tabılǵan hadal dúnyanı iship jewge úyren — dep uqtırmaqshı boladı. Bunnan tısqarı shıǵarmada ádep-ikramlılıq, doslıq haqqında sezler baradı. Yaǵnıy: "Kim saǵan 	jamanlıq 	qılsa, sen oǵan opa qıl". Sebebi: "Qandı qan menen juwıp tazalap bolmaydı" dep aytılǵan bolsa, ekinshi jaǵınan ómir filosofiyası haqqında pikir bildirip: "Bul dúnya 
wiki_corpus.txt	jası úlkeygennen keyin Shveycariyada mektepte oqıwǵa ketedi. Oqıwın pitkergennen keyin ol sol jerde patent byurosına jumısqa kiredi. Jumıs islewi dawamında ol onı ullı ilimpaz sıpatında 	belgili 	qılǵan jumısların jazǵan. Birinshi dúnya júzlik urıs baslanbastan aldın, ol Germaniyaǵa qaytadı hám sol jerde mektep direktorı boladı. Ol natsistlik húkimet kúshke minemen degenshe 
wiki_corpus.txt	tiliniń tolıq qáliplesiwi ushın gúresti. Sonıń ushın da onıń shıǵarmaları Maqtumqulı hám Máshrab sıyaqlı kóp úlkelerdi aralamaǵanı da málim. Solay bolsada Abay túrk tilles xalıqlar 	ádebiyatında 	qıpshaq dialekti tiykarında qosıq jazǵan shayırlar arasında Xoja Axmet Yassawiyden keyingi kópke tanımalı shayırlar qatarına kiredi. Bunnan tısqarı ol ulıwma XIX ásir ádebiyatında da 
wiki_corpus.txt	kúshin azaytıwǵa háreket etken dekabristler kóterilisin qollap quwatlaydı. Pushkin bir neshe siyasiy poemalardı jazǵan. Nátiyjede ol Sankt Peterburgtan ketiwge májbúr bolǵan. Ol mámlekettiń qublasındaǵı Kavkaz 	hám 	Qırımda altı jıl súrginde bolıwǵa májbúr boladı. Ol óziniń qublada basınan keshirgenlerin bir neshe romantikalıq gúrriń poemalarda (waqıyanı aytıp beriwshi uzın poemalarda) jazǵan. Ol 
wiki_corpus.txt	dúnyanıń eń biyik tawlarıin hám eń uzın dáryaların óz ishine aladı. Aziya mámleketleri  Mámleket Birlesken Arab Ámirlikleri Iordaniya Túrkiya Qazaqstan Túrkmenstan Iraq Ázerbayjan Tailand Baxreyn 	Livan 	Qırǵızstan Laos Bangladesh Siriya Hindistan Indoneziya Qatar Tájikstan Armeniya Izrail Pakistan Awǵanstan Nepal Malayziya Maldiv Atawları Filippin Oman Myanma Kipr Qıtay, Arqa, Koreya, Yemen, 
wiki_corpus.txt	kárwan sarayǵa usaydı. Kárwan bir kún qonıp, óz jolın dawam etedi. Biz de tap sondaymız. Adam balasına bul ómirdi bilip seziw ushın júz jıldıń ózi 	de 	qısqalıq etedi. Sonshama ómirdiń "Bir kún quraqım kórinbeydi" — dep jazdı. Kategoriya:Ádebiyat  TITLE: Ayapbergen Muwsa ulı Ayapbergen Muwsa ulı(1880-1936) — XIX ásirdiń aqırı XX ásirdiń 
wiki_corpus.txt	jámiyettiń ustavlıq kapitalın kóbeytip barıw tek ǵana múlkti basqarıw boyınsha mámleketlik komitettiń wákilligi bolıp tabıladı. Jámiyettiń ustavlıq kapitalı akciyalardıń nominal bahasın azaytıw yamasa olardıń ulıwma 	sanın 	qısqartıw jolı menen, sonıń ishinde akciyalardıń bir bólegin jámiyet tárepinen satıp alıp, sońın ala ótew jolı menen azaytılǵan bolıwı múmkin. Akciyalardıń bir bólegin satıp 
wiki_corpus.txt	mıńǵa shamalas adamlar kóship ketken. 1992-jılı teńizdiń qáddi 1948-jılǵa salıstırǵanda 50 metrge túsip ketti. 1961-1981-jılları suwdıń qáddi 8 metrge tústi. 1992-jılı 18 metrge túsip ketti, al teńizdiń kólemi 3,1 	metrge 	qısqarıp duzlılıǵı 2,5-3 mártebe astı. 1960-jılları Aral teńizi basseynde súrilgen jerlerge suwǵarıw 1913-jılǵa salıstırǵanda 3 mln ga ósti. Ámiwdárya hám Sırdáryanıń 64,6 kub metr suwdı suwǵarıw ushın 
wiki_corpus.txt	Aralda 5 balıq zavodı 1 balıq konserva kombinatı, 20 balıq qabıllaw punkti bolǵan. Aral teńizi jaǵalawında Moynaq qalasında 33 milletke jaqın xalıq jasaǵan. 1960-1990-jıllar aralıǵında Moynaq qalasınıń xalǵı 15 mıń 	adamǵa 	qısqarıp, al Qazaqstannıń Qızıl orda oblastı jaǵalawlarında 40 mıńǵa shamalas adamlar kóship ketken. 1992-jılı teńizdiń qáddi 1948-jılǵa salıstırǵanda 50 metrge túsip ketti. 1961-1981-jılları suwdıń qáddi 8 metrge 
wiki_corpus.txt	awılınıń ılaq-buzawın baǵıp, kúnde keshte úyme-úy, gezekpe-gezek qonıp kún keshiredi. Berdaq jas waqıtlarınan baslap qosıq shıǵara baslaydı. Ol dáslep birewlerdi maqtap, birewlerdi 	dálkeklep 	qısqasha qosıqlar shıǵaradı. Awıllarda toy bolǵan jerge barıp «Toy baslar», «Bet ashar» qosıqların aytadı. Sóytip kem-kemnen «Berdaq shayır», «Berdaq baqsı» degen ataqqa iye 
wiki_corpus.txt	penen tákabırlıqtı, sıylasıq penen turpayılıqtı, miynetkeshlik penen jalqawshılıqtı, baylıq penen jarlılıqtı, bilimlilik penen nadanlıqtı, insanıylıq penen jalmawızlıqtı, opadarlıq penen opasızlıqtı, mártlik penen námártlikti, qorqaqlıq penen 	batırlıqtı 	qısqası adam minezine tán unamsız jaǵdaylar menen unamlı qásiyetler sheber qurastırılǵan. Mısalı: Bir degende ne jaman? Bilimsiz ósken ul jaman. Eki degende ne jaman? 
wiki_corpus.txt	Sonıń ushında Nawayınıń qálemine tiyisli bolǵan túrki tilindegi 'Láyli hám Májnúń ádewir tásirli bolıp shıqqan. Al Farxad obrazı bolsa Xamsada pútkilley jańa obraz. Bul erte 	dáwirdegi 	qıssalardıń hesh birewinde de joq. Sonıń ushında Nawayı bul obrazdı sol waqıttaǵı Xorasandaǵı suw tansıqlıǵı nátiyjesinde ózi oylap tapqan háreketshil obraz. Ol ápiwayı xalıq 
wiki_corpus.txt	patshalar obrazı menen ushırasamız. Álbette bul dástandaǵı syujetler Kúnshıǵıs ellerine burınnan-aq kóp tarqalǵan arablardıń 'Qays hám Láylı, Mısır hám Assiriyanın 'Jeti gózzal', 'Mehribanu hám 	Shiyriń 	qıssalarınan alınǵan. Solay bolsada bul obrazlardı Nawayı óz dáwirine ádewir jaqınlastıradı. Usınday sebepler menen hár Xamsada patshalar obrazı hár qıylı. Xısıraw menen Bahram geyde 
wiki_corpus.txt	Túrkmenstan Iraq Ázerbayjan Tailand Baxreyn Livan Qırǵızstan Laos Bangladesh Siriya Hindistan Indoneziya Qatar Tájikstan Armeniya Izrail Pakistan Awǵanstan Nepal Malayziya Maldiv Atawları Filippin Oman Myanma 	Kipr 	Qıtay, Arqa, Koreya, Yemen, Qubla, Koreya, Singapur, Ózbekstan, Gruziya, Iran, Yaponiya, Butan, Mongoliya, Vyetnam, Shri-Lanka, Kuveyt, Saudiya Arabstanı, Tayvan.  TITLE: Ázerbayjan Ázerbayjan (Azərbaycan), 
wiki_corpus.txt	bóleklerinen birewi İnv hám Yan elementleri haqqındaǵı miflerdi beredi. Yan qanday bolmasın aktivligi menen hámme nárselerge kirip otırıwshılıǵı menen belgilenedi, al İnv kútip turıwshılıq penen 	ajıraladı. 	Qıtayda filosofiya "urısıwshı mámleketler" dep atalatuǵın dáwirde eń joqarǵı gúlleniwge eristi. Bul dáwirde Qıtay filosofiyasınıń "altın ásiri" dep ataydı. Bul dáwirde tiykarǵı filosofiyalıq altı 
wiki_corpus.txt	basqa mádeniyatlardı uyreniwdiń eń jaqsı jollarınıń biri. Ádebiyat bir mámleket yamasa mádeniyat jaratqan eń jaqsı jazbalar. Ol sózlerdiń sanaatı esaplanadı. Ádebiyat degende, kórkem áhmiyetliligi ushın 	qaralatuǵın 	qıyalıy yamasa dóretiwshilik shıǵarmada názerde tutılıwı múmkin.  TITLE: Ájiniyaz Qosıbay ulı Ájiniyaz Qosıbay ulı (ádebiy laqabı Ziywar) — XIX ásirdegi qaraqalpaq klassik ádebiyatınıń eń kórnekli 
wiki_corpus.txt	kóriniwi sol dáwirden baslanadı. Eń birinshi basılıp shıqqan Jiyemurat jıraw «Alpamıs»ı. Dástanınıń ekinshi variantı 1934-ılı Ógiz jırawdan Q.Ayımbetov tárepinen jazıp alındı. Úshinshi variantı 1955-	jılı 	Qıyas jırawdan jazıp alındı. Tórtinshi variantı 1957-jılı Qurbanbay jırawdan, besinshi variantı 1958-jılı Esemurat jırawdan R. Xojambergenov tárepinen, altınshı variantı 1959-jılı Arzımbet jırawdan Q.Maqsetov 
wiki_corpus.txt	hám Assiriyanın 'Jeti gózzal', 'Mehribanu hám Shiyriń qıssalarınan alınǵan. Solay bolsada bul obrazlardı Nawayı óz dáwirine ádewir jaqınlastıradı. Usınday sebepler menen hár Xamsada patshalar obrazı 	hár 	qıylı. Xısıraw menen Bahram geyde ádalatlı, bazda ádalatsız bolıp kórinedi. Ashıqlar obrazında da tap sonday ózgeshelikler bar. Álbette buǵan sebepshi bolǵan jaǵdaylar da bar 
wiki_corpus.txt	onıń tuwrı jolda júrip, jaqsı bolıwın násiyatlaydı. Mısalı: Jaqsı adam jamannıń,  Kórkin ashar kelinshek, Keshe shıqsań úyińnen, Bet asharı kelinshek... ... Eki jaqsı bas qossa, Birin-	biri 	qıymaydı, Eki jaman qosılsa, Bir el-atqa sıymaydı, Ádepli bolıń kelinshek, Úlken bolsın túyiniń, Qızıq bolsın jıyınıń.  Bet ashardıń násiyat beretuǵın qatarları burınnan xalıq 
wiki_corpus.txt	ásirler mákan etken jerinen ayra túsip, dushpanlar aldında aydalıp baratırǵan xalıq penen shayır birge bolǵan. Kózge súrme etip Watan topıraǵın artında qıyıp taslap kete almay, 	qattı 	qıynaladı. Shayır tuwılıp ósken Watanın mángi yadında saqlawǵa, onnan hasla gúder úzbewge ant etedi. Ájiniyazdıń bul poeması óz waqtında dóregen shıǵarma bolıp tabıladı. Bul 
wiki_corpus.txt	Hindistannıń arqa betinde Buddizm táliymatı payda boldı. Onıń dóretiwshis suddxartxa Gautaliya, ol keyin ala Budda bolıp ataladı. Buddizmniń orayında tórt shınlıq turadı. Onıń uyǵartıwınsha, adamnıń 	jasawı 	qıynalıwshılıq penen baylanıslı. Tuwılıw, awırıw, ǵarrılıq, qartayǵanlıq, ólim, jaǵımsız nárselerdiń ushırawı, unamlı nárselerdiń ushırawı, ármanlardıń orınlanıwı h.t.basqalar hámmesi adamnıń azap shegiwine alıp 
wiki_corpus.txt	ruwlardıń birigiwi ushın gúresiw bolıp esaplanadı. «Alpamıs» dástanınıń tiykarǵı ideyasınıń ashılıwı, er júrkelik qásiyetleri, Qarajan menen doslasıw, Tayshıxanǵa qarsı gúres alıp barıwı, ishki hám sırtqı 	dushpanlardıń 	qıyratılıwı menen izbe-izlik penen dálilenip otıradı. «Alpamıs» dástanındaǵı bahalı ideyalardıń tiykarǵılarınan bir tuwǵan eldi súyiw onıń ar-namısı ushın gúresiw-tereń patriotizm sezimleri 
wiki_corpus.txt	kompozitorları onıń gúrrińlerine hám taqmaqlarına namalar dóretken. Pushkinniń poemaları Rossiyadan basqa mámleketlerde aytarlıqtay kóp adam tárepinen oqılmaydı. Bunıń sebebi onıń poeziyasın basqa tilge jaqsı awdarıw 	júdá 	qıyın, sebebi  sózler rus mádeniyatına tiyisli mánige tolı. Pushkin 1837-jılı 37 jasında duelde óltiriledi. Erte jılları  Pushkinniń ákesi eski aristokrat shańaraqtan bolǵan. Anası tárepinen Pushkin 
wiki_corpus.txt	Ǵarǵabaydıń — Ótepbergen, Nurmaq, Ermaq, Jámet hám Serbaba degen balaları bolǵan. Balalarınıń aldı er jetip, jigit bola kelgende Ǵarǵabaydıń hayalı qaytıs boladı. Ǵarǵabaydıń kún kórisi burınǵıǵa 	qaraǵanda 	qıyınlasadı. Aradan kóp waqıtlar ótkennen keyin baspanasız qalǵan bes balanı asıraw ushın Ǵarǵabay Múyten urıwındaǵı ózindey jarlı kisiniń Qarqara degen qızına úylenedi. Úylengennen keyin 
wiki_corpus.txt	shaqqan, ziyrek bolıp adamlardıń kózine túsedi. Biraq ol on jasına kelgende ákesi de, anası da dúnyadan ótip jetim qaladı. Bul kútilmegen jaǵday jas bala Berdimurattıń 	birden 	qıyınlasıwına sebep boladı. Jetim qalǵan Berdimurat óziniń ákesi menen tuwısqan adam Qoshqarbaydıń Nayzabay degen balasınıń qolına baradı. Biraq Nayzabaydıń hayalı Berdimurattı ońıstırmaydı. Ol eń 
wiki_corpus.txt	bul haqqında óziniń «Megzer» degen qosıǵında jazadı. Xiywanıń Qutlımurat inaq mediresesiniń aldında, «1840 — 1844-jılları qaraqalpaq ádebiyatınıń klassigi Ájiniyaz Qosıbay ulı oqıǵan», degen jazıwlar jazılǵan. Ájiniyaz Xiywada 	oǵada 	qıyınshılıq jaǵdaylarda oqıydı. Ol waqıtta Xiywada oqıytuǵınlardıń hámmesi derlik bay hám din iyeleriniń balaları bolǵanı ushın olar hádden zıyat qárejetler menen támiyinlenetuǵın edi. Ájiniyazdıń 
wiki_corpus.txt	Ájiniyazdıń ákesi bolsa, tapqan-tutqanı ózine zordan jetetuǵın orta hallı adam bolǵan. Sonıń ushın da ol óz ákesinen járdem alıw múmkinshiligine iye bola almadı.  Turmıstıń 	qattı 	qıyınshılıqların shekti. Ómirdegi bolıp atırǵan keskin qarama-qarsılıqlardı óz kózi menen kórip, júregi menen sezip bardı. Onıń tek ilimge bolǵan ıqlası ǵana medireseni aqırına 
wiki_corpus.txt	waqıyası baslanadı. Paraxat otırǵan xalıqtın ásirler mákan etken jerinen ayra túsip, dushpanlar aldında aydalıp baratırǵan xalıq penen shayır birge bolǵan. Kózge súrme etip Watan topıraǵın 	artında 	qıyıp taslap kete almay, qattı qıynaladı. Shayır tuwılıp ósken Watanın mángi yadında saqlawǵa, onnan hasla gúder úzbewge ant etedi. Ájiniyazdıń bul poeması óz waqtında 
wiki_corpus.txt	de tárip mazmundaǵı qosıqlar kóp boldı. Máselen: Shayırdıń ózi de "Qaraqalpaqtadı" degen qosıǵın tárip qosıǵı dep ataǵanlıǵı málim. "Qayda", "Yaranlar", "Taymasbek", "Kelin", "Kemal", "Molla Amanqul", "	Maqsımjan 	qız", "Keldi", "Kók at" h.t.b. shıǵarmaların tárip mazmunınıdaǵı qosıqlar qatarında atap ótiwimiz múmkin. Poeziyanıń qunlılıǵı da sonda, meyli jazılǵanınan baslap qansha jıllar, 
wiki_corpus.txt	eken ǵoy. I- qız:  - Há qız adamnıń xorıma,  - Kózge ilinbes tarıma? II — qız:  - Kózińe mayda temeki az kórineme?Jigit: - Tawdıń jırası bar,  - Hár sózdiń mánisi 	bar,	Qız: - Amanbısań quda bala? Jigit:  ''- Tentektiń aqılı tústen keyin degen. Álbette bunda juwap aytısları qaraqalpaqlar arasında házirgi kúnde de kóplep ushırasadı. Toy merekesiz jol-
wiki_corpus.txt	juwap qaytarıwıńız kerek. Qaraqalpaq dástúrinde juwaptan jeńiliw uyat sanalǵan. Juwap sol aytısqan waqıttaǵı payt, háreket, waqıya menen baylanıslı boldı. Máselen, jigit úyge kirip kelip, úyde 	otırǵan 	qızlardı kózge ilmey sóylegendegi juwap aytıstıń bir túri. Jigit:  - Haw kim eken desem,  - Qızlar eken ǵoy. I- qız:  - Há qız adamnıń xorıma,  - Kózge ilinbes 
wiki_corpus.txt	hayalı óledi. Onnan keyin ol Qostamǵalı urıwındaǵı Barlıbay degen kisiniń Baǵdagúl degen qızına úylenedi. Sońǵı hayalınan shayır Gúlimxan, Jarımxan degen eki qızlı boladı. Berdaqtıń ulları 	menen 	qızlarınan dóregen urpaqları-aqlıq-shawlıqları kútá kóp. Olar sońǵı waqıtlarǵa shekem Moynaq rayonında, Qazaqdárya, Terbenbes jaqlarda, Qaraózek, Taxtakópir, Shımbay rayonlarında turadı. Berdaq shayırdıń sırtqı 
wiki_corpus.txt	Berdaq shayır orta jaslarǵa barǵanda hayalı óledi. Onnan keyin ol Qostamǵalı urıwındaǵı Barlıbay degen kisiniń Baǵdagúl degen qızına úylenedi. Sońǵı hayalınan shayır Gúlimxan, Jarımxan degen 	eki 	qızlı boladı. Berdaqtıń ulları menen qızlarınan dóregen urpaqları-aqlıq-shawlıqları kútá kóp. Olar sońǵı waqıtlarǵa shekem Moynaq rayonında, Qazaqdárya, Terbenbes jaqlarda, Qaraózek, Taxtakópir, Shımbay 
wiki_corpus.txt	ǵayıp sózlerdi tereńirekten baslap sońınan mámilege keledi. Bunıń eń baslı sebebi Ájiniyaz bir eldiń oqımıslı adamı hám shayırı bolsa, Qız Meńesh — Orenburgtaǵı qazaq awılınıń talantlı 	shayır 	qızı. Qazaq kátqudaları Ájiniyazdıń shayır ekenin sezip qalıp, bir toyda ekewin aytıstırıwdı maqul kórgen. Ájiniyaz shayır bolıw menen birgelikte miyman. Bunnan tısqarı ol qazaq 
wiki_corpus.txt	bar (tawlar Ázerbayjan aymaǵınıń derlik yarımın iyeleydi). Kaspiy teńizi jaǵası az bóleklengen. Jaǵa sızıǵınıń uzınlıǵı 800 km. Iri yarım atawları: Apsheron, Qara qum tili, Sara; qoltıqları: 	Apsheron, 	Qızıl-aǵash, Boku qoltıqshası; iri atawları: Artyom, Jiloy. Neft hám gaz, temir rudası, alunit, molibden, tas duz kánleri bar. Ázerbayjan, tiykarınan, subtropikalıq zonada bolsa 
wiki_corpus.txt	jazadı. Bul xatlardıń kópshiligi keyinirek baspadan shıǵarılǵan. Ol kóp waqtın ishiw, oynaw hám qılısh penen urısıw menen ótkergen. Ol ózi qol astında jumıs islep atırǵan 	graftıń 	qızın jaqsı kórip qaladı. Graf Pushkindi Rossiyanıń basqa shetine, Pskovqa jaqın jerde óziniń anasınıń pomestieine súrginge jiberedi. Pushkin bul jerde eki jıl ótkeredi. Ol 
wiki_corpus.txt	hám dramaturglarınıń shıǵarmaları, «Ázerbayjan shayırları» antologiyası ózbek tilinde basıp shıǵarılǵan. Ázerbayjan jazıwshılarınıń shıǵarmalarında Ózbekstan teması da sáwlelengen S. Rustam «Qádirli qala», «Ózbek tuwısqanıma», M. Dilboziy «	Ózbek 	qızına», Yu.Shirvon «Tuwısqan Ózbekstanda» ocherkler dizimi, M.Ibrohimov «Ullı doslıq» shıǵarmasında ózbek xalqınıń turmısın qálemge aladı. Arxitekturası: Ázerbayjan aymaǵında neolit hám jez dáwirine 
wiki_corpus.txt	siyasatı menen baylanıstırıp, «Qazaqstan dalalarında islam dinin keńnen tarqatıw ushın Xiywadan jiberilgen ulamalar arasında Ájiniyaz da bolǵan», — dep táriyipleydi. Ekinshi topardaǵı alımlar bul waqıyanı Ájiniyazdıń 	atastırılǵan 	qızınıń birden joǵalıp ketiwi, eki túrli pikirdi payda etkenligi, geyparaları: «Basqa bir jigit qızdı Qazaqstanǵa alıp qashıp ketken, bunnan keyin qızdıń aǵayinleri Ájiniyazǵa, «Bul 
wiki_corpus.txt	Ol jaqsı oqıwshı bolmaǵan hám kóplegen adamlar onı aqılsız esaplaǵan. Bir kúni onıń ákesi oǵan magnitlik kompas beredi. Ol kórinbes kúshtiń qalay kompastıń iynesin qozǵaltıwın 	túsiniwge 	qızıqqan hám usılay etip ilim hám matematikaǵa qızıǵıp baslaǵan. Ol jası úlkeygennen keyin Shveycariyada mektepte oqıwǵa ketedi. Oqıwın pitkergennen keyin ol sol jerde patent 
wiki_corpus.txt	shıǵarmaları, M.P.Vaqiftin «Tańlap alınǵan qosıqlar», M.Ordubodiydiń «Qılısh hám qálem» dilogiyası, Sabirdiń «Xopxopnama», M.Ibragimovtıń «Qarabaǵ qosıqları,» «Ullı tayanısh», «Boran qusı», M.Dilboziydiń «	Azar 	qızı», S.Rustamnıń «Tańlanǵan qosıqlar,» I.Guzalovtıń «Sheksiz gorizontlar» kitapları, M.Xuseyn, A.Valiev, M.Rahim, U.Sarivelli, S.Rahimov, Q.Imamverdiyev hám basqa 
